block_number,total_supply,timestamp,time
16143306,18970871601094041426937599,1670542487,2022-12-08 23:34:47
16150306,18970871601094041426937599,1670627087,2022-12-09 23:04:47
16157306,18970871601094041426937599,1670711495,2022-12-10 22:31:35
16164306,18970871601094041426937599,1670795963,2022-12-11 21:59:23
16171306,18970871601094041426937599,1670880479,2022-12-12 21:27:59
16178306,18970871601094041426937599,1670965043,2022-12-13 20:57:23
16186306,18970871601094041426937599,1671061535,2022-12-14 23:45:35
16193306,18970871601094041426937599,1671146063,2022-12-15 23:14:23
16200306,18970871601094041426937599,1671230531,2022-12-16 22:42:11
16207306,18970871601094041426937599,1671314987,2022-12-17 22:09:47
16214306,18970871601094041426937599,1671399383,2022-12-18 21:36:23
16221306,18970871601094041426937599,1671483791,2022-12-19 21:03:11
16229306,18970871601094041426937599,1671580271,2022-12-20 23:51:11
16236306,18970871601094041426937599,1671664715,2022-12-21 23:18:35
16243306,19042008957946484882798000,1671748979,2022-12-22 22:42:59
16250306,19042008957946484882798000,1671833195,2022-12-23 22:06:35
16257306,19042008957946484882798000,1671917603,2022-12-24 21:33:23
16264306,19042008957946484882798000,1672001999,2022-12-25 20:59:59
16272306,19042008957946484882798000,1672098467,2022-12-26 23:47:47
16279306,19042008957946484882798000,1672182983,2022-12-27 23:16:23
16286306,19042008957946484882798000,1672267319,2022-12-28 22:41:59
16293306,19042008957946484882798000,1672351787,2022-12-29 22:09:47
16300306,19042008957946484882798000,1672436195,2022-12-30 21:36:35
16307306,19042008957946484882798000,1672520567,2022-12-31 21:02:47
16315306,19042008957946484882798000,1672616939,2023-01-01 23:48:59
16322306,19042008957946484882798000,1672701287,2023-01-02 23:14:47
16329306,19042008957946484882798000,1672785671,2023-01-03 22:41:11
16336306,19042008957946484882798000,1672870007,2023-01-04 22:06:47
16343306,19042008957946484882798000,1672954523,2023-01-05 21:35:23
16350306,19042008957946484882798000,1673039027,2023-01-06 21:03:47
16358306,19042008957946484882798000,1673135519,2023-01-07 23:51:59
16365306,19042008957946484882798000,1673219939,2023-01-08 23:18:59
16372306,19042008957946484882798000,1673304311,2023-01-09 22:45:11
16379306,19042008957946484882798000,1673388623,2023-01-10 22:10:23
16386306,19042008957946484882798000,1673473235,2023-01-11 21:40:35
16393306,19042008957946484882798000,1673557751,2023-01-12 21:09:11
16401306,19042008957946484882798000,1673654267,2023-01-13 23:57:47
16408306,19042008957946484882798000,1673738627,2023-01-14 23:23:47
16415306,19042008957946484882798000,1673823227,2023-01-15 22:53:47
16422306,19042008957946484882798000,1673907743,2023-01-16 22:22:23
16429306,19042008957946484882798000,1673992055,2023-01-17 21:47:35
16436306,19042008957946484882798000,1674076439,2023-01-18 21:13:59
16443306,19113413067094044818485502,1674160955,2023-01-19 20:42:35
16451306,19113413067094044818485502,1674257387,2023-01-20 23:29:47
16458306,19113413067094044818485502,1674341807,2023-01-21 22:56:47
16465306,19113413067094044818485502,1674426275,2023-01-22 22:24:35
16472306,19113413067094044818485502,1674510671,2023-01-23 21:51:11
16479306,19113413067094044818485502,1674595115,2023-01-24 21:18:35
16486306,19113413067094044818485502,1674679559,2023-01-25 20:45:59
16494306,19113413067094044818485502,1674776051,2023-01-26 23:34:11
16501306,19113413067094044818485502,1674860591,2023-01-27 23:03:11
16508306,19113413067094044818485502,1674944951,2023-01-28 22:29:11
16515306,19113413067094044818485502,1675029443,2023-01-29 21:57:23
16522306,19113413067094044818485502,1675113839,2023-01-30 21:23:59
16529306,19113413067094044818485502,1675198211,2023-01-31 20:50:11
16537306,19113413067094044818485502,1675294787,2023-02-01 23:39:47
16544306,19113413067094044818485502,1675379495,2023-02-02 23:11:35
16551306,19113413067094044818485502,1675464059,2023-02-03 22:40:59
16558306,19113413067094044818485502,1675548539,2023-02-04 22:08:59
16565306,19113413067094044818485502,1675632947,2023-02-05 21:35:47
16572306,19113413067094044818485502,1675717367,2023-02-06 21:02:47
16580306,19113413067094044818485502,1675814027,2023-02-07 23:53:47
16587306,19113413067094044818485502,1675898759,2023-02-08 23:25:59
16594306,19113413067094044818485502,1675983287,2023-02-09 22:54:47
16601306,19113413067094044818485502,1676067683,2023-02-10 22:21:23
16608306,19113413067094044818485502,1676152103,2023-02-11 21:48:23
16615306,19113413067094044818485502,1676236631,2023-02-12 21:17:11
16622306,19113413067094044818485502,1676321147,2023-02-13 20:45:47
16630306,19113413067094044818485502,1676417795,2023-02-14 23:36:35
16637306,19113413067094044818485502,1676502383,2023-02-15 23:06:23
16644306,19185084928809856170773118,1676586875,2023-02-16 22:34:35
16651306,19185084928809856170773118,1676672003,2023-02-17 22:13:23
16658306,19185084928809856170773118,1676757167,2023-02-18 21:52:47
16665306,19185084928809856170773118,1676842103,2023-02-19 21:28:23
16672306,19185084928809856170773118,1676926979,2023-02-20 21:02:59
16679306,19185084928809856170773118,1677011987,2023-02-21 20:39:47
16687306,19185084928809856170773118,1677109307,2023-02-22 23:41:47
16694306,19185084928809856170773118,1677194279,2023-02-23 23:17:59
16701306,19185084928809856170773118,1677279659,2023-02-24 23:00:59
16708306,19185084928809856170773118,1677364691,2023-02-25 22:38:11
16715306,19185084928809856170773118,1677449651,2023-02-26 22:14:11
16722306,19185084928809856170773118,1677534491,2023-02-27 21:48:11
16729306,19185084928809856170773118,1677619499,2023-02-28 21:24:59
16736306,19185084928809856170773118,1677704507,2023-03-01 21:01:47
16743306,19185084928809856170773118,1677789719,2023-03-02 20:41:59
16751306,19185084928809856170773118,1677887015,2023-03-03 23:43:35
16758306,19185084928809856170773118,1677972107,2023-03-04 23:21:47
16765306,19185084928809856170773118,1678057043,2023-03-05 22:57:23
16772306,19185084928809856170773118,1678142111,2023-03-06 22:35:11
16779306,19185084928809856170773118,1678227095,2023-03-07 22:11:35
16786306,19185084928809856170773118,1678312139,2023-03-08 21:48:59
16793306,19185084928809856170773118,1678397231,2023-03-09 21:27:11
16800306,19185084928809856170773118,1678482623,2023-03-10 21:10:23
16807306,19185084928809856170773118,1678567715,2023-03-11 20:48:35
16815306,19185084928809856170773118,1678664867,2023-03-12 23:47:47
16822306,19185084928809856170773118,1678749755,2023-03-13 23:22:35
16829306,19185084928809856170773118,1678834727,2023-03-14 22:58:47
16836306,19185084928809856170773118,1678919879,2023-03-15 22:37:59
16843306,19257025547117898247011227,1679004911,2023-03-16 22:15:11
16850306,19257025547117898247011227,1679089799,2023-03-17 21:49:59
16857306,19257025547117898247011227,1679174795,2023-03-18 21:26:35
16864306,19257025547117898247011227,1679259827,2023-03-19 21:03:47
16872306,19257025547117898247011227,1679356727,2023-03-20 23:58:47
16879306,19257025547117898247011227,1679441723,2023-03-21 23:35:23
16886306,19257025547117898247011227,1679526575,2023-03-22 23:09:35
16893306,19257025547117898247011227,1679611727,2023-03-23 22:48:47
16900306,19257025547117898247011227,1679696687,2023-03-24 22:24:47
16907306,19257025547117898247011227,1679781587,2023-03-25 21:59:47
16914306,19257025547117898247011227,1679866499,2023-03-26 21:34:59
16921306,19257025547117898247011227,1679951495,2023-03-27 21:11:35
16928306,19257025547117898247011227,1680036551,2023-03-28 20:49:11
16936306,19257025547117898247011227,1680133739,2023-03-29 23:48:59
16943306,19257025547117898247011227,1680218687,2023-03-30 23:24:47
16950306,19257025547117898247011227,1680303587,2023-03-31 22:59:47
16957306,19257025547117898247011227,1680388619,2023-04-01 22:36:59
16964306,19257025547117898247011227,1680473831,2023-04-02 22:17:11
16971306,19257025547117898247011227,1680559199,2023-04-03 21:59:59
16978306,19257025547117898247011227,1680645407,2023-04-04 21:56:47
16985306,19257025547117898247011227,1680731267,2023-04-05 21:47:47
16992306,19257025547117898247011227,1680817763,2023-04-06 21:49:23
16999306,19257025547117898247011227,1680903419,2023-04-07 21:36:59
17006306,19257025547117898247011227,1680989099,2023-04-08 21:24:59
17013306,19257025547117898247011227,1681074815,2023-04-09 21:13:35
17020306,19257025547117898247011227,1681160519,2023-04-10 21:01:59
17027306,19257025547117898247011227,1681246223,2023-04-11 20:50:23
17034306,19257025547117898247011227,1681331615,2023-04-12 20:33:35
17041306,19329235929807059716979202,1681424783,2023-04-13 22:26:23
17048306,19329235929807059716979202,1681511123,2023-04-14 22:25:23
17055306,19329235929807059716979202,1681597259,2023-04-15 22:20:59
17062306,19329235929807059716979202,1681683155,2023-04-16 22:12:35
17069306,19329235929807059716979202,1681768775,2023-04-17 21:59:35
17076306,19329235929807059716979202,1681854359,2023-04-18 21:45:59
17083306,19329235929807059716979202,1681939715,2023-04-19 21:28:35
17090306,19329235929807059716979202,1682025743,2023-04-20 21:22:23
17097306,19329235929807059716979202,1682111111,2023-04-21 21:05:11
17099306,19329235929807059716979202,1682135303,2023-04-22 03:48:23
