,reth_fair_value,reth_market_price,reth_premium,time
2273,1.0586900005316324,1.0734461957745411,1.0139381643686998,2023-02-15T06:45:47Z
2274,1.0586900005316324,1.0734461957745411,1.0139381643686998,2023-02-15T06:44:59Z
2275,1.0586900005316324,1.0734461957745411,1.0139381643686998,2023-02-15T06:43:11Z
2276,1.0586900005316324,1.073517721408785,1.0140057248766936,2023-02-15T02:51:11Z
2277,1.0586900005316324,1.073498522271392,1.013987590071053,2023-02-15T02:49:11Z
2278,1.0585660038016573,1.0744285605127826,1.0149849481791005,2023-02-14T16:24:11Z
2279,1.0585660038016573,1.0737232808925772,1.0143186887133018,2023-02-14T12:40:11Z
2280,1.0585660038016573,1.073764484014756,1.0143576122400644,2023-02-14T12:25:47Z
2281,1.0585660038016573,1.073764484014756,1.0143576122400644,2023-02-14T12:25:35Z
2282,1.0585660038016573,1.073764484014756,1.0143576122400644,2023-02-14T12:20:23Z
2283,1.0585660038016573,1.0738061778035253,1.0143969992868989,2023-02-14T12:09:47Z
2284,1.0585660038016573,1.0738061778035253,1.0143969992868989,2023-02-14T12:06:59Z
2285,1.0585660038016573,1.073877730580486,1.0144645933497196,2023-02-14T12:04:11Z
2286,1.0585660038016573,1.0739449235989653,1.0145280688611549,2023-02-14T12:02:59Z
2287,1.0585660038016573,1.0739449235989653,1.0145280688611549,2023-02-14T12:02:11Z
2288,1.0585660038016573,1.0739449235989653,1.0145280688611549,2023-02-14T11:59:11Z
2289,1.0585660038016573,1.0739884060235771,1.0145691455861354,2023-02-14T10:20:35Z
2290,1.0585660038016573,1.073958957499369,1.0145413263248872,2023-02-14T08:39:23Z
2291,1.0585660038016573,1.0740024022594965,1.0145823674692007,2023-02-14T08:32:35Z
2292,1.0585660038016573,1.0740024022594965,1.0145823674692007,2023-02-14T08:23:59Z
2293,1.0585660038016573,1.0740382806860282,1.0146162608933265,2023-02-14T08:18:11Z
2294,1.0585660038016573,1.0740382806860282,1.0146162608933265,2023-02-14T08:17:35Z
2295,1.0585660038016573,1.0740382806860282,1.0146162608933265,2023-02-14T08:16:35Z
2296,1.0585660038016573,1.0740382806860282,1.0146162608933265,2023-02-14T08:14:35Z
2297,1.0585660038016573,1.0740382806860282,1.0146162608933265,2023-02-14T08:12:35Z
2298,1.0585660038016573,1.0740382806860282,1.0146162608933265,2023-02-14T08:11:35Z
2299,1.0585660038016573,1.0740382806860282,1.0146162608933265,2023-02-14T08:08:59Z
2300,1.0585660038016573,1.0739783720245781,1.0145596667260897,2023-02-14T07:19:35Z
2301,1.0585660038016573,1.0739783720245781,1.0145596667260897,2023-02-14T07:10:59Z
